day,steps,id,recovery_group
229,9889.655970266342,0,0
230,9889.693702790262,0,0
231,10661.586601015904,0,0
232,10077.26008619294,0,0
233,9971.954217940696,0,0
234,10787.26542351147,0,0
235,10689.821361669168,0,0
236,10155.788668352041,0,0
237,10459.857759373619,0,0
238,10471.457697427992,0,0
239,10901.347142469454,0,0
240,10615.014479849415,0,0
241,10131.522120469897,0,0
242,10427.105226366259,0,0
243,9412.148139567587,0,0
244,10259.056085875467,0,0
245,10100.012891659664,0,0
246,10541.860933969285,0,0
247,10195.93953008871,0,0
248,10034.744664035436,0,0
249,10577.02199680587,0,0
250,9845.606101568243,0,0
251,9471.254058158564,0,0
252,10417.413041214028,0,0
253,10598.932460338561,0,0
254,10459.889596945908,0,0
255,10465.42167469081,0,0
256,10421.406650754972,0,0
257,10552.766710258029,0,0
258,10851.988662281934,0,0
259,9799.21829693603,0,0
260,10384.177874027004,0,0
261,10393.033719826844,0,0
262,9914.56579736118,0,0
263,10464.85134635973,0,0
264,10479.793113214908,0,0
265,9513.004755985809,0,0
266,9973.589070324859,0,0
267,10324.70003541197,0,0
268,10067.250611905078,0,0
269,9837.922173883973,0,0
270,10383.669910701505,0,0
271,10297.462765319904,0,0
272,9970.515964170836,0,0
273,10069.079204145284,0,0
274,9721.07126613919,0,0
275,9869.596829110884,0,0
276,9787.562216442204,0,0
277,10347.364615935388,0,0
278,10144.437818557428,0,0
279,10109.882339722655,0,0
280,10668.770914079347,0,0
281,9953.078356237671,0,0
282,10946.749235965179,0,0
283,9995.022361502082,0,0
284,9869.966655941254,0,0
285,11033.032815569575,0,0
286,9649.815668635525,0,0
287,10255.651921482791,0,0
288,10074.432350506653,0,0
289,10700.512108635343,0,0
290,10569.084151193336,0,0
291,10388.205898821778,0,0
292,10522.194749674625,0,0
293,10316.994184831074,0,0
294,10749.710809202326,0,0
295,10734.80008760764,0,0
296,10394.649970219456,0,0
297,9584.077252793837,0,0
298,9856.881944663062,0,0
299,9949.479953700826,0,0
300,9561.658181271227,0,0
301,11140.623243792557,0,0
302,9945.642431955306,0,0
303,10505.254490444888,0,0
304,10359.91487771577,0,0
305,10884.711616105176,0,0
306,10345.922053809763,0,0
307,10047.339800779686,0,0
308,10218.225771550467,0,0
309,10224.32602478193,0,0
310,9846.897662808893,0,0
311,10287.771799281927,0,0
312,9924.306501136334,0,0
313,10151.83315505021,0,0
314,10477.130815354994,0,0
315,10263.013454558553,0,0
316,9749.819758921569,0,0
317,9689.016368203434,0,0
318,9744.066197287562,0,0
319,10357.17669528372,0,0
320,9791.61045427289,0,0
321,10487.73583134191,0,0
322,9780.680873988858,0,0
323,8947.296291074617,0,0
324,10351.007324000113,0,0
325,11004.140111822679,0,0
326,10102.94342177303,0,0
327,9865.574914611627,0,0
328,10727.275069948799,0,0
329,9386.805404916224,0,0
330,10605.020583059646,0,0
331,10539.771002599044,0,0
332,10138.470157658192,0,0
333,10324.042062446606,0,0
334,11148.48020875255,0,0
335,9591.270096654658,0,0
336,10836.852957402003,0,0
337,9661.110355062508,0,0
338,10344.982662618988,0,0
339,10922.480885770874,0,0
340,10671.313081088872,0,0
341,9983.918765087632,0,0
342,9952.17417675052,0,0
343,9451.198230216307,0,0
344,10247.738409829131,0,0
345,10875.669223245879,0,0
346,10752.542247831212,0,0
347,9986.633508618741,0,0
348,10276.521850661396,0,0
349,10417.63913085069,0,0
350,9942.229930130381,0,0
351,10430.410734379015,0,0
352,10272.771934540078,0,0
353,9876.315552519436,0,0
354,10147.219841753482,0,0
355,10229.991367011042,0,0
356,10677.838061132059,0,0
357,10420.43366561776,0,0
358,10109.550722511287,0,0
359,10641.244083842847,0,0
360,10865.353428879236,0,0
361,10649.015290923293,0,0
362,10313.137896851773,0,0
363,10187.493278238371,0,0
364,9523.543355375174,0,0
0,-732.5136406900555,1,0
1,-245.5666961055265,1,0
2,381.87467819711424,1,0
3,-281.26747276988715,1,0
4,145.06058728053785,1,0
5,331.27127532641765,1,0
6,-436.89232589109196,1,0
7,199.1036028346945,1,0
8,-44.63016769701934,1,0
9,379.5674510440484,1,0
10,80.6251792617928,1,0
11,134.3828168823591,1,0
12,-408.9429050742503,1,0
13,-141.16017351886182,1,0
14,60.5835226208372,1,0
15,-684.5710061459969,1,0
16,60.11187943703318,1,0
17,-778.2809800610238,1,0
18,-311.1403380978861,1,0
19,-18.00812558280218,1,0
20,-127.06862266761595,1,0
21,199.6685042197045,1,0
22,714.5480058170349,1,0
23,-497.4834971714432,1,0
24,168.2546880122037,1,0
25,-354.61947642063285,1,0
26,-98.02440804844323,1,0
27,-35.18301954171889,1,0
28,-700.5697671329816,1,0
29,-115.48683092184129,1,0
30,190.64906458564226,1,0
31,-206.1347050481586,1,0
32,619.2653771528603,1,0
33,-315.83422130534996,1,0
34,51.68573898092156,1,0
35,-349.5445013884154,1,0
36,-17.658683659546696,1,0
37,-431.73335601116275,1,0
38,455.61960142720477,1,0
39,-457.73390983761414,1,0
40,-199.98380184802477,1,0
41,-594.3338998395337,1,0
42,-101.16218712506992,1,0
43,178.81621593540962,1,0
44,291.5885816345483,1,0
45,-237.03595979520583,1,0
46,-756.8404207378857,1,0
47,730.6203762325766,1,0
48,-468.5767405010977,1,0
49,-295.07712449737375,1,0
50,492.14510957936193,1,0
51,423.07329960099054,1,0
52,-644.1307579859331,1,0
53,193.33855305895165,1,0
54,403.5520296423689,1,0
55,53.14032331516196,1,0
56,1034.8184362315742,1,0
57,-92.06190572592921,1,0
58,-171.33187843503592,1,0
59,-380.79865656328593,1,0
60,673.5034038324752,1,0
61,22.715055739340894,1,0
62,-11.304053230900237,1,0
63,112.81067496632161,1,0
64,75.31032659058027,1,0
65,-158.24014441132536,1,0
66,-175.37816146323672,1,0
67,-11.21394870298468,1,0
68,-738.0793946587848,1,0
69,372.97241115516584,1,0
70,-1341.8123569101508,1,0
71,-45.55611547777467,1,0
72,-644.3442446527662,1,0
73,-28.00058525753206,1,0
74,-135.35052066823147,1,0
75,-653.7767936178992,1,0
76,5.126390653288901,1,0
77,338.02057169029354,1,0
78,-761.4035830827905,1,0
79,594.6757480138215,1,0
80,-131.66134616086407,1,0
81,-383.7353392488492,1,0
82,53.33751594248062,1,0
83,66.60918635487852,1,0
84,-316.1155484877695,1,0
85,177.661233921544,1,0
86,61.45550803788781,1,0
87,-165.29794292816322,1,0
88,173.87122456894065,1,0
89,-312.29470481514136,1,0
90,-43.94770751467638,1,0
91,359.35116458601976,1,0
92,227.37277486011357,1,0
93,-33.26931466165868,1,0
94,477.3617803104159,1,0
95,103.13679663225886,1,0
96,590.3834257901931,1,0
97,361.53086208149017,1,0
98,475.5259986385988,1,0
99,307.0699893665649,1,0
100,304.7162656089332,1,0
101,209.8277920034987,1,0
102,119.92089685221697,1,0
103,484.756077853161,1,0
104,427.3727302197362,1,0
105,559.2757197011404,1,0
106,983.4754243372925,1,0
107,190.20610093617364,1,0
108,694.1513595273909,1,0
109,-241.63513581544203,1,0
110,747.6620201336326,1,0
111,698.5360188714023,1,0
112,602.4913224810344,1,0
113,1179.3386839018403,1,0
114,615.1030298829161,1,0
115,1402.2450889687414,1,0
116,1364.716914903191,1,0
117,819.9676857153665,1,0
118,685.8126690082572,1,0
119,1249.1584240360567,1,0
120,983.1767456704808,1,0
121,1198.4870425759184,1,0
122,1476.8274522958502,1,0
123,1792.0791645787172,1,0
124,1203.9385505591379,1,0
125,1276.729395467893,1,0
126,1114.7755971289744,1,0
127,1958.2935312557852,1,0
128,1365.6999569524562,1,0
129,1616.8291125467163,1,0
130,1572.2751873653858,1,0
131,2080.086431593727,1,0
132,2620.7642617311894,1,0
133,2511.839409283169,1,0
134,3025.263161004981,1,0
135,2123.9229131168863,1,0
136,3127.8197380819583,1,0
137,2558.203939670766,1,0
138,3064.762276137897,1,0
139,3753.523374983612,1,0
140,4236.997348462907,1,0
141,4225.068739493337,1,0
142,3441.7612390348504,1,0
143,4529.960856436381,1,0
144,3850.388519996279,1,0
145,4698.331892355476,1,0
146,4261.693142884702,1,0
147,5226.950062398938,1,0
148,4970.410749092415,1,0
149,5751.86769738362,1,0
150,5622.0447671711645,1,0
151,5548.332567979224,1,0
152,5086.648252869782,1,0
153,5840.886301805173,1,0
154,5648.145622745117,1,0
155,5792.6095652376225,1,0
156,6252.337590827298,1,0
157,7334.340514657261,1,0
158,6659.3117578491765,1,0
159,6392.999780439557,1,0
160,6602.528854370016,1,0
161,6881.1098708214495,1,0
162,7434.917883260549,1,0
163,7297.556461093944,1,0
164,6807.893579757662,1,0
165,8299.600753141496,1,0
166,6899.200597185986,1,0
167,6804.171829147388,1,0
168,7982.2044740079,1,0
169,7619.904546133773,1,0
170,8516.84543257136,1,0
171,8284.74422466652,1,0
172,8864.84509847215,1,0
173,9514.094636545651,1,0
174,9396.756302007305,1,0
175,8466.177815025037,1,0
176,8767.891044825297,1,0
177,8616.044741661977,1,0
178,8811.672031088417,1,0
179,9373.470339793523,1,0
180,8983.693675585786,1,0
181,9591.742971087971,1,0
182,8956.241233145349,1,0
183,9587.938984500039,1,0
184,9607.778253625467,1,0
185,8749.431550782941,1,0
186,8808.531612850487,1,0
187,10034.619063763108,1,0
188,9485.927044212369,1,0
189,10279.795368018866,1,0
190,9281.270600825912,1,0
191,9595.79119596583,1,0
192,9848.654257230739,1,0
193,9286.1419301206,1,0
194,9813.030674100077,1,0
195,9057.521577152178,1,0
196,10011.40434401952,1,0
197,9782.754500672061,1,0
198,9346.433386239263,1,0
199,10021.354262829085,1,0
200,10222.553788994157,1,0
201,10712.275914239464,1,0
202,9569.472366287833,1,0
203,9869.45273426671,1,0
204,9604.074849133181,1,0
205,9557.313514836162,1,0
206,9924.987521885589,1,0
207,9642.722219554744,1,0
208,10008.203264992928,1,0
209,10007.49065217747,1,0
210,9992.622260848555,1,0
211,9831.670687830654,1,0
212,9627.224842638256,1,0
213,9658.070540512324,1,0
214,9952.630217747252,1,0
215,9716.111381216688,1,0
216,9886.081577482368,1,0
217,10405.417914787264,1,0
218,10175.050099795148,1,0
219,9669.642411004788,1,0
220,10320.143933474288,1,0
221,9255.130248834808,1,0
222,10401.419300614729,1,0
223,9716.095465572796,1,0
224,10225.20732746166,1,0
225,9699.347855050106,1,0
226,10255.47964629433,1,0
227,9748.937104749892,1,0
228,9878.892196049852,1,0
229,9834.265439124429,1,0
230,10221.401514573226,1,0
231,9770.415924247527,1,0
232,10098.381068354083,1,0
233,10187.13061487828,1,0
234,10040.705453784542,1,0
235,10098.695932549606,1,0
236,9825.955823745206,1,0
237,10406.976786472485,1,0
238,9492.102735144173,1,0
239,9784.246068299697,1,0
240,10030.851764228697,1,0
241,9595.339443668825,1,0
242,9577.221169430833,1,0
243,9794.845361051819,1,0
244,10003.835154009474,1,0
245,10084.256383775104,1,0
246,9901.225083917952,1,0
247,9908.40246648496,1,0
248,10036.87363644748,1,0
249,9771.468824065792,1,0
250,10174.627309531674,1,0
251,9759.586135070604,1,0
252,9766.325034625514,1,0
253,9846.017939261515,1,0
254,9869.75325041851,1,0
255,10394.278600322254,1,0
256,10186.657917020952,1,0
257,9717.757957157533,1,0
258,9645.92875839702,1,0
259,10119.415448269028,1,0
260,10255.008692273394,1,0
261,10567.91869585958,1,0
262,9860.945469898319,1,0
263,11014.419229008856,1,0
264,9706.797233261414,1,0
265,9748.360214156957,1,0
266,10116.971791504473,1,0
267,9565.029955780932,1,0
268,10262.649691482233,1,0
269,9640.637961485092,1,0
270,10098.051372627642,1,0
271,9925.344614330312,1,0
272,10369.298958280171,1,0
273,9932.534136760927,1,0
274,10220.654273858736,1,0
275,10276.852033060139,1,0
276,9740.468335517819,1,0
277,10653.446879918762,1,0
278,9502.695394595099,1,0
279,10517.31166769062,1,0
280,9873.242091238606,1,0
281,10130.018074211992,1,0
282,10036.067959771253,1,0
283,10223.197749218458,1,0
284,10071.561434751677,1,0
285,9424.190067778367,1,0
286,9988.682762473787,1,0
287,9728.809855584588,1,0
288,9603.419985064342,1,0
289,10332.710637679113,1,0
290,9509.663723608828,1,0
291,9091.608855806306,1,0
292,10200.845259263275,1,0
293,10000.396784315697,1,0
294,9507.648580177152,1,0
295,10076.681317612036,1,0
296,9573.707643093325,1,0
297,9568.30265488522,1,0
298,10139.436198440198,1,0
299,9744.508604372537,1,0
300,10876.446195448534,1,0
301,10694.550979873062,1,0
302,9950.11767836107,1,0
303,9591.089176681438,1,0
304,9308.853779799345,1,0
305,9497.37665597325,1,0
306,9733.274905099075,1,0
307,9990.981584443529,1,0
308,9883.909531522058,1,0
309,10146.105663151033,1,0
310,10027.397879497099,1,0
311,9726.52546640679,1,0
312,9585.131223242413,1,0
313,10124.369160140277,1,0
314,10203.606965434488,1,0
315,9757.960221473548,1,0
316,10019.855400586644,1,0
317,9064.938184516484,1,0
318,9686.161325718655,1,0
319,9458.34123469023,1,0
320,9726.045394193949,1,0
321,10257.400187382102,1,0
322,10008.74087014816,1,0
323,10527.049347218997,1,0
324,9425.994520774157,1,0
325,10314.416143044211,1,0
326,10475.556773962153,1,0
327,9685.083781662703,1,0
328,10448.156085247165,1,0
329,10141.226299487871,1,0
330,10576.24654163737,1,0
331,10043.83337230132,1,0
332,10042.962404604063,1,0
333,10267.281325726462,1,0
334,9601.911688606711,1,0
335,9687.800319949378,1,0
336,9771.747702517912,1,0
337,10423.048763992563,1,0
338,10144.793371692598,1,0
339,10115.289366873905,1,0
340,9697.658247418472,1,0
341,9518.7265378435,1,0
342,10348.507973194262,1,0
343,10105.520947925257,1,0
344,9314.772056718664,1,0
345,9663.452017866917,1,0
346,10476.64275373613,1,0
347,10079.458704164352,1,0
348,10138.861190366913,1,0
349,10277.377570202832,1,0
350,9456.671487775011,1,0
351,10534.761165952184,1,0
352,10101.254726625504,1,0
353,9674.285160890015,1,0
354,9637.407303268665,1,0
355,9947.65989346516,1,0
356,10141.643079774323,1,0
357,10434.335260412874,1,0
358,10256.926369286164,1,0
359,9785.996756248951,1,0
360,10098.874607344538,1,0
361,10124.979442258898,1,0
362,10449.338299080944,1,0
363,10355.693232383399,1,0
364,9606.74925530649,1,0
0,-226.43939773588076,2,0
1,48.953535933580554,2,0
2,151.21483292214617,2,0
3,91.02637912553143,2,0
4,117.10424647000366,2,0
5,190.43834960534744,2,0
6,61.317574736967515,2,0
7,289.92879445311434,2,0
8,351.7065673482972,2,0
9,549.3678395801397,2,0
10,624.138485734617,2,0
11,476.78117543049467,2,0
12,208.14378307835682,2,0
13,322.0875297608785,2,0
14,333.87936762401193,2,0
15,708.86388942181,2,0
16,182.41910890229727,2,0
17,503.1761586547992,2,0
18,235.65989029407967,2,0
19,364.98517301671956,2,0
20,602.215133921223,2,0
21,415.614328191384,2,0
22,542.4722922643449,2,0
23,32.68285081776651,2,0
24,325.67071510620366,2,0
25,353.12703589704233,2,0
26,610.9766499219099,2,0
27,546.1718746681404,2,0
28,570.6683150912005,2,0
29,529.0537274303014,2,0
30,576.416050288008,2,0
31,482.81472572731997,2,0
32,579.8809375044424,2,0
33,695.735403136667,2,0
34,522.4099446906096,2,0
35,696.416267209231,2,0
36,415.93935871547365,2,0
37,485.95115484017157,2,0
38,762.4847626654762,2,0
39,1041.5789135592988,2,0
40,446.9289819438748,2,0
41,650.2431813417852,2,0
42,-86.69140621313029,2,0
43,99.03368298830175,2,0
44,-36.47966751576426,2,0
45,-368.18418622321553,2,0
46,-239.41605429949396,2,0
47,37.91432050007886,2,0
48,151.18020915052517,2,0
49,-136.38942655866532,2,0
50,12.153296660812037,2,0
51,-258.6065726620655,2,0
52,-142.64432473673952,2,0
53,118.14967564879103,2,0
54,168.63416664205812,2,0
55,-261.8772408940506,2,0
56,182.06300243423718,2,0
57,-40.96794185970461,2,0
58,19.35325726170013,2,0
59,230.52153509358232,2,0
60,-391.3500555002931,2,0
61,-67.40153865160589,2,0
62,-23.088336332040516,2,0
63,-67.78590124348864,2,0
64,-2.1364297421338208,2,0
65,85.58478761523823,2,0
66,-262.86940861505724,2,0
67,-82.79313821784618,2,0
68,-31.280458819969454,2,0
69,70.32457738735057,2,0
70,98.3562585988565,2,0
71,-86.02059780447718,2,0
72,-165.12882535147332,2,0
73,-30.868904508589573,2,0
74,-201.03031219049944,2,0
75,182.30868130339502,2,0
76,81.97309095877286,2,0
77,221.11908430972946,2,0
78,113.11324569226633,2,0
79,78.7029138795024,2,0
80,55.30700996462602,2,0
81,-82.24064141353776,2,0
82,412.8617723694343,2,0
83,-52.96971083609186,2,0
84,204.951508889242,2,0
85,96.82428434873947,2,0
86,53.36881319879401,2,0
87,-121.61211192506819,2,0
88,131.74154178157028,2,0
89,217.83023082919732,2,0
90,97.70779383220102,2,0
91,57.997144789981064,2,0
92,348.92996797852203,2,0
93,-54.88774408545811,2,0
94,41.769403475774126,2,0
95,17.866034555785063,2,0
96,408.25058007338487,2,0
97,30.519497738845388,2,0
98,267.28484735762413,2,0
99,215.05466954424145,2,0
100,282.45334628835155,2,0
101,522.5344901722272,2,0
102,372.39186961015844,2,0
103,295.8710696151045,2,0
104,126.39542772662642,2,0
105,-3.8017847475415465,2,0
106,236.3069934674141,2,0
107,285.24051318924785,2,0
108,503.7003523242622,2,0
109,309.72907048007875,2,0
110,471.31422834278675,2,0
111,303.9608269885083,2,0
112,397.6885127614065,2,0
113,284.7397066836552,2,0
114,207.58317477352557,2,0
115,613.4670597235586,2,0
116,795.3587753212566,2,0
117,425.14190828086487,2,0
118,454.00361281489086,2,0
119,718.9550951385828,2,0
120,1003.623750163564,2,0
121,639.1022476149806,2,0
122,717.5520445910314,2,0
123,925.1138766044551,2,0
124,816.0422624759233,2,0
125,1340.215680194697,2,0
126,795.2777628891961,2,0
127,989.6081112223069,2,0
128,1180.6397399897114,2,0
129,1221.2485533787712,2,0
130,1264.7189069352617,2,0
131,1047.2033362103066,2,0
132,1192.0196321617116,2,0
133,1339.3310497455361,2,0
134,1510.6954772650008,2,0
135,1493.8201032158745,2,0
136,1619.4424903794302,2,0
137,1970.0819193488956,2,0
138,1769.9040661481,2,0
139,1860.6867519778405,2,0
140,1863.8463629156774,2,0
141,1882.6747736625555,2,0
142,2150.881200745534,2,0
143,2417.163912329764,2,0
144,2269.007788626663,2,0
145,2286.947612735105,2,0
146,2570.223809235802,2,0
147,2422.381882277967,2,0
148,2684.5057191408255,2,0
149,2868.9192142165866,2,0
150,3097.9993678398496,2,0
151,3367.8605268875926,2,0
152,3162.8836909465094,2,0
153,3556.7931230206223,2,0
154,3573.7056326008246,2,0
155,3586.1115186833977,2,0
156,3463.5887477597976,2,0
157,4066.8824280605,2,0
158,4054.7147576787606,2,0
159,4376.465039641985,2,0
160,4190.611877056523,2,0
161,4488.817695978526,2,0
162,4697.620602848186,2,0
163,4761.602737989386,2,0
164,4969.826244691888,2,0
165,5054.584547977019,2,0
166,5371.721965977478,2,0
167,5474.769798924914,2,0
168,5522.294277364509,2,0
169,5844.854212294185,2,0
170,5508.753819473346,2,0
171,5961.7496950430805,2,0
172,5993.949188365671,2,0
173,6070.6814857825775,2,0
174,6329.4672921578385,2,0
175,6266.079676892918,2,0
176,6489.700173726827,2,0
177,6372.081530329919,2,0
178,7147.480499846594,2,0
179,6837.248582992142,2,0
180,7273.532307575482,2,0
181,7420.744446648298,2,0
182,7063.390419079162,2,0
183,7628.986617503344,2,0
184,7655.700672158491,2,0
185,7627.756695137331,2,0
186,7456.0555207494635,2,0
187,7634.173630891603,2,0
188,7959.692397926879,2,0
189,8095.998047189602,2,0
190,7985.998308385784,2,0
191,8066.082538070578,2,0
192,8215.190430484152,2,0
193,8038.521740928561,2,0
194,7956.8691571833515,2,0
195,8591.866273786083,2,0
196,8570.109577935835,2,0
197,8541.65874828875,2,0
198,8667.306656789055,2,0
199,8925.17108275796,2,0
200,8743.822143852596,2,0
201,8914.984001870931,2,0
202,9178.57606802556,2,0
203,9005.433756119077,2,0
204,8909.48463996793,2,0
205,8958.314712246503,2,0
206,9240.419480137372,2,0
207,9002.872692935118,2,0
208,9263.50388956747,2,0
209,9169.450939854061,2,0
210,9223.396362748881,2,0
211,9116.859245712845,2,0
212,9532.329374954634,2,0
213,9119.602294977334,2,0
214,9211.542388396036,2,0
215,9213.035742443062,2,0
216,9081.2918549119,2,0
217,9383.482044744464,2,0
218,9220.160567469846,2,0
219,9297.061266733508,2,0
220,9192.525955778106,2,0
221,9465.979198499095,2,0
222,9438.08786623622,2,0
223,9387.806432882677,2,0
224,9389.26786242096,2,0
225,9759.266891334091,2,0
226,9450.817656518646,2,0
227,9595.305295673883,2,0
228,9699.187874813093,2,0
229,9439.170590977621,2,0
230,9584.973561342384,2,0
231,9708.244975930516,2,0
232,9454.49026170156,2,0
233,9483.343546865572,2,0
234,9789.182890891512,2,0
235,9357.70668564078,2,0
236,9430.53118178693,2,0
237,9617.149179139475,2,0
238,9753.718455453116,2,0
239,9651.923150068189,2,0
240,9807.451911334423,2,0
241,9760.614328863912,2,0
242,9219.458705050722,2,0
243,9463.359099493848,2,0
244,9609.825594270791,2,0
245,9627.780649436587,2,0
246,9511.249234251467,2,0
247,9654.76954134599,2,0
248,9809.50205215446,2,0
249,9557.886816091574,2,0
250,9563.146800821807,2,0
251,9559.316752682857,2,0
252,9720.244446297465,2,0
253,9690.948398411738,2,0
254,9610.970756747512,2,0
