day,steps,id,recovery_group
109,4759.0,1,3
110,5939.0,1,3
111,4735.0,1,3
112,5813.0,1,3
113,4852.0,1,3
114,5628.0,1,3
115,5260.0,1,3
116,5329.0,1,3
117,5441.0,1,3
118,5360.0,1,3
119,6138.0,1,3
120,5839.0,1,3
121,5477.0,1,3
122,4654.0,1,3
123,5174.0,1,3
124,5581.0,1,3
125,5884.0,1,3
126,5792.0,1,3
127,6102.0,1,3
128,5586.0,1,3
129,5639.0,1,3
130,5300.0,1,3
131,7160.0,1,3
132,6541.0,1,3
133,6358.0,1,3
134,5675.0,1,3
135,6597.0,1,3
136,5462.0,1,3
137,7079.0,1,3
138,6270.0,1,3
139,6199.0,1,3
140,7008.0,1,3
141,6422.0,1,3
142,6793.0,1,3
143,7246.0,1,3
144,7105.0,1,3
145,5680.0,1,3
146,5797.0,1,3
147,6214.0,1,3
148,7284.0,1,3
149,7074.0,1,3
150,7225.0,1,3
151,6252.0,1,3
152,6489.0,1,3
153,6566.0,1,3
154,6429.0,1,3
155,7455.0,1,3
156,6273.0,1,3
157,7159.0,1,3
158,6976.0,1,3
159,6612.0,1,3
160,6315.0,1,3
161,6858.0,1,3
162,7307.0,1,3
163,7389.0,1,3
164,7497.0,1,3
165,6555.0,1,3
166,7019.0,1,3
167,6738.0,1,3
168,7135.0,1,3
169,7041.0,1,3
170,7221.0,1,3
171,7534.0,1,3
172,7699.0,1,3
173,6923.0,1,3
174,7319.0,1,3
175,7063.0,1,3
176,6430.0,1,3
177,7912.0,1,3
178,8174.0,1,3
179,7739.0,1,3
180,7312.0,1,3
181,7962.0,1,3
182,7747.0,1,3
183,6908.0,1,3
184,6959.0,1,3
185,6633.0,1,3
186,6709.0,1,3
187,7495.0,1,3
188,8016.0,1,3
189,7027.0,1,3
190,7798.0,1,3
191,7353.0,1,3
192,6786.0,1,3
193,7831.0,1,3
194,7878.0,1,3
195,7606.0,1,3
196,7500.0,1,3
197,7732.0,1,3
198,7503.0,1,3
199,6446.0,1,3
200,7375.0,1,3
201,6865.0,1,3
202,8060.0,1,3
203,7264.0,1,3
204,7673.0,1,3
205,7024.0,1,3
206,7611.0,1,3
207,7126.0,1,3
208,6348.0,1,3
209,7225.0,1,3
210,6749.0,1,3
211,6464.0,1,3
212,7267.0,1,3
213,7672.0,1,3
214,6288.0,1,3
215,7630.0,1,3
216,6284.0,1,3
217,6995.0,1,3
218,6301.0,1,3
219,6553.0,1,3
220,6729.0,1,3
221,7673.0,1,3
222,6486.0,1,3
223,6319.0,1,3
224,5782.0,1,3
225,6683.0,1,3
226,6307.0,1,3
227,6207.0,1,3
228,5899.0,1,3
229,6814.0,1,3
230,6936.0,1,3
231,6745.0,1,3
232,7199.0,1,3
233,6431.0,1,3
234,6528.0,1,3
235,7368.0,1,3
236,6758.0,1,3
237,4966.0,1,3
238,6777.0,1,3
239,6965.0,1,3
240,6057.0,1,3
241,7092.0,1,3
242,5783.0,1,3
243,6104.0,1,3
244,7093.0,1,3
245,6481.0,1,3
246,6388.0,1,3
247,6365.0,1,3
248,5694.0,1,3
249,6399.0,1,3
250,4896.0,1,3
251,5642.0,1,3
252,6020.0,1,3
253,5655.0,1,3
254,6229.0,1,3
255,6158.0,1,3
256,4897.0,1,3
257,5390.0,1,3
258,6598.0,1,3
259,5428.0,1,3
260,6786.0,1,3
261,5170.0,1,3
262,4975.0,1,3
263,5783.0,1,3
264,6308.0,1,3
265,4842.0,1,3
266,5453.0,1,3
267,5762.0,1,3
268,4989.0,1,3
269,6870.0,1,3
270,5039.0,1,3
271,6481.0,1,3
272,5040.0,1,3
273,5440.0,1,3
274,4983.0,1,3
275,6164.0,1,3
276,5564.0,1,3
277,4970.0,1,3
278,5896.0,1,3
279,5977.0,1,3
280,5755.0,1,3
281,5668.0,1,3
282,5773.0,1,3
283,5118.0,1,3
284,6129.0,1,3
285,5716.0,1,3
286,4035.0,1,3
287,5685.0,1,3
288,5843.0,1,3
289,5484.0,1,3
290,5521.0,1,3
291,4715.0,1,3
292,5506.0,1,3
293,4538.0,1,3
294,5963.0,1,3
295,5808.0,1,3
296,5335.0,1,3
297,5271.0,1,3
298,6510.0,1,3
299,4502.0,1,3
300,4767.0,1,3
301,5573.0,1,3
302,5359.0,1,3
303,4985.0,1,3
304,4733.0,1,3
305,4290.0,1,3
306,5726.0,1,3
307,5299.0,1,3
308,5597.0,1,3
309,4118.0,1,3
310,5423.0,1,3
311,5477.0,1,3
312,5626.0,1,3
313,5164.0,1,3
314,4603.0,1,3
315,5388.0,1,3
316,5444.0,1,3
317,5782.0,1,3
318,5651.0,1,3
319,4652.0,1,3
320,5248.0,1,3
321,4763.0,1,3
322,5076.0,1,3
323,5749.0,1,3
324,4966.0,1,3
325,5088.0,1,3
326,5916.0,1,3
327,4146.0,1,3
328,5351.0,1,3
329,4927.0,1,3
330,5595.0,1,3
331,4734.0,1,3
332,4077.0,1,3
333,5454.0,1,3
334,4729.0,1,3
335,4810.0,1,3
336,4979.0,1,3
337,4336.0,1,3
338,4976.0,1,3
339,4486.0,1,3
340,5999.0,1,3
341,4083.0,1,3
342,5585.0,1,3
343,4130.0,1,3
344,4311.0,1,3
345,4900.0,1,3
346,4619.0,1,3
347,4796.0,1,3
348,5218.0,1,3
349,4417.0,1,3
350,4542.0,1,3
351,4273.0,1,3
352,5164.0,1,3
353,5680.0,1,3
354,4809.0,1,3
355,4797.0,1,3
356,4433.0,1,3
357,4548.0,1,3
358,5567.0,1,3
359,4921.0,1,3
360,5265.0,1,3
361,4816.0,1,3
362,5380.0,1,3
363,5846.0,1,3
364,4442.0,1,3
